control,transition,delta_entry,slice_norm
markov,17->19,-0.0014580308756400456,0.0023649537069735617
markov,29->1,0.0017441950043900478,0.0023649537069735617
markov,11->13,-0.0008140412431182908,0.004147708652349779
markov,17->19,0.0040121452571019595,0.004147708652349779
markov,29->1,0.0006659687343966714,0.004147708652349779
markov,11->13,0.0007060652061650907,0.0028571293455965188
markov,17->19,-0.0022165551494685576,0.0028571293455965188
markov,29->1,0.001658777649800075,0.0028571293455965188
markov,11->13,0.0018926725456786947,0.0020508309156453933
markov,17->19,-0.0007809714527183265,0.0020508309156453933
markov,29->1,0.00011739535527471867,0.0020508309156453933
markov,11->13,0.0025870769604872945,0.0036756400899112954
markov,17->19,0.0025191973863450956,0.0036756400899112954
markov,29->1,0.0006862997885115352,0.0036756400899112954
markov,11->13,0.0031957096509919736,0.003675617604761985
markov,17->19,0.0010502187217901332,0.003675617604761985
markov,29->1,-0.001481433508259647,0.003675617604761985
markov,11->13,-0.00029842436661560445,0.0009853563041469712
markov,17->19,-0.00022309976429316092,0.0009853563041469712
markov,29->1,0.0009121932025095286,0.0009853563041469712
markov,11->13,-0.001308006187596536,0.0014336909218405282
markov,17->19,0.00023179540023035572,0.0014336909218405282
markov,29->1,-0.0005393147179608287,0.0014336909218405282
markov,11->13,0.00038024519254616085,0.002937325991965534
markov,17->19,0.0004966309746925607,0.002937325991965534
markov,29->1,-0.0028699573605887874,0.002937325991965534
markov,11->13,-0.001547971104883042,0.0016333424940900528
markov,17->19,-0.00018986404923909683,0.0016333424940900528
markov,29->1,-0.00048532958312266783,0.0016333424940900528
markov,11->13,0.0002628695765870964,0.0021208367142525053
markov,17->19,0.002097890054236176,0.0021208367142525053
markov,29->1,0.00016644901490611708,0.0021208367142525053
markov,11->13,0.001809548179440068,0.002728780607007995
markov,17->19,-0.00033784591059532465,0.002728780607007995
markov,29->1,-0.002014358242260317,0.002728780607007995
markov,11->13,-0.0010876132668208582,0.002032403146785148
markov,17->19,0.0015693791565154491,0.002032403146785148
markov,29->1,0.0006962822674693725,0.002032403146785148
markov,11->13,0.0005977974486066212,0.005451297239493237
markov,17->19,-0.0021377854215716974,0.005451297239493237
markov,29->1,-0.004978870684709688,0.005451297239493237
markov,11->13,0.0016603366619488275,0.002766218604237731
markov,17->19,-0.00042598816479350043,0.002766218604237731
markov,29->1,0.002171124505613492,0.002766218604237731
markov,11->13,0.00014615811277458868,0.002441684378356477
markov,17->19,-0.0018930453508718692,0.002441684378356477
markov,29->1,-0.0015352002179268437,0.002441684378356477
markov,11->13,-0.002056282699236467,0.005312593555839356
markov,17->19,0.0024287521215939356,0.005312593555839356
markov,29->1,0.004253999868620073,0.005312593555839356
markov,11->13,-0.0016082384526971971,0.003362956889995883
markov,17->19,0.002897233256424339,0.003362956889995883
markov,29->1,-0.0005736615562382807,0.003362956889995883
markov,11->13,0.00234048111329363,0.004496436402362794
markov,17->19,-0.00021191960728918213,0.004496436402362794
markov,29->1,-0.0038334290861910397,0.004496436402362794
markov,11->13,0.0017094525802750782,0.00300899314364609
markov,17->19,-0.0017119068616810867,0.00300899314364609
markov,29->1,-0.0017891859912343572,0.00300899314364609
markov,11->13,0.0006606417547988103,0.002129668162567707
markov,17->19,0.000861086337954467,0.002129668162567707
markov,29->1,-0.0018323671228929611,0.002129668162567707
markov,11->13,-0.0031735362361896835,0.003371649351273938
markov,17->19,-0.0011282716735040998,0.003371649351273938
markov,29->1,0.00015391600405818828,0.003371649351273938
markov,11->13,-0.0005115701395720373,0.0034929841721117972
markov,17->19,-0.00287524066459538,0.0034929841721117972
markov,29->1,0.0019163051791348112,0.0034929841721117972
markov,11->13,0.00044027985032885075,0.0030374900013497527
markov,17->19,0.0028582815787289023,0.0030374900013497527
markov,29->1,0.000928830220434898,0.0030374900013497527
markov,11->13,-4.394899896445481e-05,0.001615074937758684
markov,17->19,-0.00024709394468289125,0.001615074937758684
markov,29->1,-0.0015954560860667044,0.001615074937758684
markov,11->13,-0.0007093950829001744,0.0016711867702188148
markov,17->19,-0.0013387983237478224,0.0016711867702188148
markov,29->1,-0.0007051545118918756,0.0016711867702188148
markov,11->13,0.001483164436299686,0.0028469505480149763
markov,17->19,0.0019222537425882674,0.0028469505480149763
markov,29->1,0.0014867048216925943,0.0028469505480149763
block,11->13,-0.002915164574689974,0.0032291372368257556
block,17->19,0.0013878660695091916,0.0032291372368257556
block,29->1,5.4502934163272454e-05,0.0032291372368257556
block,11->13,-0.00205868092310707,0.002304018036974422
block,17->19,0.0003304208326367908,0.002304018036974422
block,29->1,0.0009803846413005968,0.002304018036974422
block,11->13,-0.0018822491253439738,0.0028090409342371595
block,17->19,0.0018368063520905475,0.0028090409342371595
block,29->1,0.0009869101404290231,0.0028090409342371595
block,11->13,-0.0017272337753607842,0.0022648270134457715
block,17->19,0.0005373595260376868,0.0022648270134457715
block,29->1,0.0013628461490069882,0.0022648270134457715
block,11->13,-0.001929288593289169,0.002331643218056084
block,17->19,0.0008879453468319115,0.002331643218056084
block,29->1,0.0009622674686129568,0.002331643218056084
block,11->13,-0.0019019992821010384,0.002494859910024427
block,17->19,0.0005785016911677987,0.002494859910024427
block,29->1,0.0015073355614627498,0.002494859910024427
block,11->13,-0.0022569876644844,0.0025690449898163564
block,17->19,0.0011479029105202626,0.0025690449898163564
block,29->1,0.0004339559310401059,0.0025690449898163564
block,11->13,-0.002576575549253765,0.002802853408717361
block,17->19,0.0007349579028761016,0.002802853408717361
block,29->1,0.0008228502602212334,0.002802853408717361
block,11->13,-0.002287723998932678,0.002579184890084216
block,17->19,0.0008755232040123517,0.002579184890084216
block,29->1,0.0008074482777132852,0.002579184890084216
block,11->13,-0.002171530092804644,0.0029877774618153326
block,17->19,0.001343576990212772,0.0029877774618153326
block,29->1,0.0015511518586993067,0.0029877774618153326
block,11->13,-0.0019954939799830262,0.0025947273555204393
block,17->19,0.001173276185989655,0.0025947273555204393
block,29->1,0.0011721931652791534,0.0025947273555204393
block,11->13,-0.0020700087149464474,0.0022699782168400504
block,17->19,0.0008741649625621378,0.0022699782168400504
block,29->1,0.0003220258424456446,0.0022699782168400504
block,11->13,-0.002628509750241953,0.0033325859776199224
block,17->19,0.0014890160339843805,0.0033325859776199224
block,29->1,0.0014070881428145665,0.0033325859776199224
block,11->13,-0.0025492630373415565,0.0029655534361459146
block,17->19,0.0014545231410904719,0.0029655534361459146
block,29->1,0.0004244143978628101,0.0029655534361459146
block,11->13,-0.0024105798740776535,0.0030492028793135508
block,17->19,0.0010281376438499024,0.0030492028793135508
block,29->1,0.0015587417538529547,0.0030492028793135508
block,11->13,-0.0025956624418205093,0.003096568458950178
block,17->19,0.0013159550876089832,0.003096568458950178
block,29->1,0.001058080770302297,0.003096568458950178
block,11->13,-0.0021067259432027002,0.002813799450854984
block,17->19,0.0009646329020479572,0.002813799450854984
block,29->1,0.0015964512251099433,0.002813799450854984
block,11->13,-0.002029460466192151,0.0025179036129122554
block,17->19,0.0013029173564737956,0.0025179036129122554
block,29->1,0.0007235573109844601,0.0025179036129122554
block,11->13,-0.0022799893727419307,0.002571439896793068
block,17->19,0.0010005735726265341,0.002571439896793068
block,29->1,0.0006424983492308578,0.002571439896793068
block,11->13,-0.0025716825324491738,0.0031482747857256594
block,17->19,0.0011598069737888822,0.0031482747857256594
block,29->1,0.0013974730273899477,0.0031482747857256594
block,11->13,-0.00191013779007905,0.0026734020608750477
block,17->19,0.001060930584325534,0.0026734020608750477
block,29->1,0.0015404150405801537,0.0026734020608750477
block,11->13,-0.0018238462573279268,0.002692117552532733
block,17->19,0.0015035066250165818,0.002692117552532733
block,29->1,0.0012886231314146873,0.002692117552532733
block,11->13,-0.002243091387673077,0.002578053362993831
block,17->19,0.000658442483711788,0.002578053362993831
block,29->1,0.0010869009451804357,0.002578053362993831
block,11->13,-0.001960961565094052,0.0028591215071368907
block,17->19,0.0013184432775922988,0.0028591215071368907
block,29->1,0.0016096312796936713,0.0028591215071368907
block,11->13,-0.001749854709999013,0.0023512198592386263
block,17->19,0.001175606269505497,0.0023512198592386263
block,29->1,0.0010412459937362284,0.0023512198592386263
block,11->13,-0.002299127048479413,0.0026043251690852265
block,17->19,0.000985276982702163,0.0026043251690852265
block,29->1,0.0007250887315621846,0.0026043251690852265
block,11->13,-0.0023463206132813136,0.0028127659521778067
block,17->19,0.0013475169673563964,0.0028127659521778067
block,29->1,0.0007685244980536049,0.0028127659521778067
block,11->13,-0.0025105938488812346,0.003173359298554738
block,17->19,0.0012513058893977302,0.003173359298554738
block,29->1,0.0014836985323313095,0.003173359298554738
block,11->13,-0.002680049107056881,0.003005601368175568
block,17->19,0.000895454114488381,0.003005601368175568
block,29->1,0.0010242745222782262,0.003005601368175568
block,11->13,-0.0025924790580353213,0.0027203640554520595
block,17->19,0.0007169513400448052,0.0027203640554520595
block,29->1,0.00040671083567053734,0.0027203640554520595
block,11->13,-0.0023764288632107528,0.0029579641507780437
block,17->19,0.0008805001515960059,0.0029579641507780437
block,29->1,0.001525403965651831,0.0029579641507780437
block,11->13,-0.0022745039165421033,0.0026619350393536634
block,17->19,0.001048057587265394,0.0026619350393536634
block,29->1,0.0009022778846612955,0.0026619350393536634
block,11->13,-0.0033942605036183238,0.004024266639627708
block,17->19,0.0016596531710085932,0.004024266639627708
block,29->1,0.0013853768340629513,0.004024266639627708
block,11->13,-0.0024983201206164873,0.0027380882484909293
block,17->19,0.0006458023155737624,0.0027380882484909293
block,29->1,0.0009156763623936748,0.0027380882484909293
block,11->13,-0.001192626293761448,0.0022098303165191792
block,17->19,0.0013606213617115281,0.0022098303165191792
block,29->1,0.001268740344314137,0.0022098303165191792
block,11->13,-0.0021518343399542783,0.0027853188094088786
block,17->19,0.0011685869834819063,0.0027853188094088786
block,29->1,0.0013274088689914226,0.0027853188094088786
block,11->13,-0.002046756312801684,0.0031697171972570465
block,17->19,0.0020919189894600815,0.0031697171972570465
block,29->1,0.0012172800204266199,0.0031697171972570465
block,11->13,-0.0021571406490394768,0.002456916879077836
block,17->19,0.0008352434953848853,0.002456916879077836
block,29->1,0.0008279813248958934,0.002456916879077836
block,11->13,-0.0009383836241903254,0.0020309337264040957
block,17->19,0.001075689387354431,0.0020309337264040957
block,29->1,0.0014446523169365372,0.0020309337264040957
block,11->13,-0.001723246212644608,0.0022132585386847826
block,17->19,0.001094174622422478,0.0022132585386847826
block,29->1,0.0008554050182888462,0.0022132585386847826
block,11->13,-0.0016420579932519969,0.0020695655900277183
block,17->19,0.0008713648558078685,0.0020695655900277183
block,29->1,0.0009096540915572993,0.0020695655900277183
block,11->13,-0.0019034345234515415,0.0021186972606974295
block,17->19,0.0008313381844468198,0.0021186972606974295
block,29->1,0.0004179616256311802,0.0021186972606974295
block,11->13,-0.0020658819196231054,0.002546839552074089
block,17->19,0.0014739055496836434,0.002546839552074089
block,29->1,0.00021476971107457776,0.002546839552074089
block,11->13,-0.0019110031194305155,0.0020020574710323895
block,17->19,0.0005891457196795652,0.0020020574710323895
block,29->1,9.596101201370111e-05,0.0020020574710323895
block,11->13,-0.0015845241665294052,0.0024632001514278104
block,17->19,0.0006069466245929162,0.0024632001514278104
block,29->1,0.0017855682419256752,0.0024632001514278104
block,11->13,-0.002178225712222856,0.0026076713491843154
block,17->19,0.001293797899263538,0.0026076713491843154
block,29->1,0.0006175512997551175,0.0026076713491843154
block,11->13,-0.0021350077515617377,0.002987498122705531
block,17->19,0.0010387161869410272,0.002987498122705531
block,29->1,0.0018132720747110892,0.002987498122705531
block,11->13,-0.0028791741504010093,0.003369861802757433
block,17->19,0.0017058330862226856,0.003369861802757433
block,29->1,0.0003955480543425677,0.003369861802757433
block,11->13,-0.0026947098662455093,0.003367005576066787
block,17->19,0.0014294359877029678,0.003367005576066787
block,29->1,0.0014254746729014806,0.003367005576066787
block,11->13,-0.0018547025312868892,0.00227120115601319
block,17->19,0.0009071760874778678,0.00227120115601319
block,29->1,0.0009462899966828364,0.00227120115601319
block,11->13,-0.002001113445006017,0.0027375507007773307
block,17->19,0.0008562641610447008,0.0027375507007773307
block,29->1,0.0016602832607880563,0.0027375507007773307
block,11->13,-0.0021640075793683405,0.0026306406094134785
block,17->19,0.0013569501555911467,0.0026306406094134785
block,29->1,0.0006293071488334273,0.0026306406094134785
block,11->13,-0.002384345633410015,0.0031639450275201793
block,17->19,0.0019529926411230997,0.0031639450275201793
block,29->1,0.0007150271192949836,0.0031639450275201793
block,11->13,-0.0010036088602660281,0.0016458736223461143
block,17->19,0.0012642572961764076,0.0016458736223461143
block,29->1,0.0003214385250634444,0.0016458736223461143
block,11->13,-0.0022493419420764604,0.0025596753234981215
block,17->19,0.0008925848778820328,0.0025596753234981215
block,29->1,0.0008340808264893917,0.0025596753234981215
block,11->13,-0.0016370278651088033,0.002182737125689276
block,17->19,0.0009499705946800496,0.002182737125689276
block,29->1,0.0010872152491401277,0.002182737125689276
block,11->13,-0.0027323788570536717,0.0032006166886324274
block,17->19,0.0013264440613805911,0.0032006166886324274
block,29->1,0.0010092567171471473,0.0032006166886324274
block,11->13,-0.0032613199038122875,0.0034713422879214598
block,17->19,0.0003576569259324397,0.0034713422879214598
block,29->1,0.001134059649331623,0.0034713422879214598
block,11->13,-0.0023961940129634263,0.002625507044425649
block,17->19,0.0009594085149603471,0.002625507044425649
block,29->1,0.00048070447677187045,0.002625507044425649
block,11->13,-0.0027920333942096504,0.003334674478137678
block,17->19,0.0017316850441881637,0.003334674478137678
block,29->1,0.0005708505132659275,0.003334674478137678
block,11->13,-0.001815984336857382,0.002050860638154834
block,17->19,0.0005452453366889681,0.002050860638154834
block,29->1,0.0007816250816346931,0.002050860638154834
block,11->13,-0.002534360838243696,0.002888483152120453
block,17->19,0.0011478283037978931,0.002888483152120453
block,29->1,0.0007764278760199611,0.002888483152120453
block,11->13,-0.0027829788358643692,0.0030478450999518463
block,17->19,0.0004511722644415517,0.0030478450999518463
block,29->1,0.0011579430643300914,0.0030478450999518463
block,11->13,-0.0025729757429591715,0.0028577611679475243
block,17->19,0.0012091636747986745,0.0028577611679475243
block,29->1,0.000290719670335296,0.0028577611679475243
block,11->13,-0.0020030431677489496,0.0023236818043763765
block,17->19,0.0006832574087903692,0.0023236818043763765
block,29->1,0.0009594136279296728,0.0023236818043763765
block,11->13,-0.002753041108954482,0.003188713121677359
block,17->19,0.0014417684726283075,0.003188713121677359
block,29->1,0.0007141146239218743,0.003188713121677359
block,11->13,-0.002321969851978245,0.002961655773388882
block,17->19,0.0012882867924617347,0.002961655773388882
block,29->1,0.0013115555904804344,0.002961655773388882
block,11->13,-0.0017565703057790955,0.0028646348905240187
block,17->19,0.0016920324710170132,0.0028646348905240187
block,29->1,0.0015025378311000204,0.0028646348905240187
block,11->13,-0.0021869713055596013,0.0029034070474897727
block,17->19,0.0017382139928164009,0.0029034070474897727
block,29->1,0.0007909115672750516,0.0029034070474897727
block,11->13,-0.0014629313243010866,0.0021397864543800755
block,17->19,0.0011634335145700864,0.0021397864543800755
block,29->1,0.0010416047560865976,0.0021397864543800755
block,11->13,-0.0020585343796194755,0.0026145418235729253
block,17->19,0.0010769678153324108,0.0026145418235729253
block,29->1,0.0011993354325937483,0.0026145418235729253
block,11->13,-0.002257733126493869,0.002782097381693629
block,17->19,0.0012933604152645939,0.002782097381693629
block,29->1,0.000984848113662895,0.002782097381693629
block,11->13,-0.0017389592831267286,0.001795683948912111
block,17->19,0.00038286003071956454,0.001795683948912111
block,29->1,-0.00023220605695239982,0.001795683948912111
block,11->13,-0.002469089898783458,0.002872083601325524
block,17->19,0.0007292880555801462,0.002872083601325524
block,29->1,0.001273027186165565,0.002872083601325524
block,11->13,-0.0018472983148339617,0.003080058746773538
block,17->19,0.0013894020554368613,0.003080058746773538
block,29->1,0.0020356357110091206,0.003080058746773538
block,11->13,-0.0016772351643567357,0.002328499388164467
block,17->19,0.0010525614644738557,0.002328499388164467
block,29->1,0.0012251146752986775,0.002328499388164467
block,11->13,-0.0031788646345406874,0.0037450449785033637
block,17->19,0.0013474193385073913,0.0037450449785033637
block,29->1,0.0014507386575452058,0.0037450449785033637
block,11->13,-0.0015492122190383095,0.0019396070687007637
block,17->19,0.001146088398669004,0.0019396070687007637
block,29->1,0.00022022366760338086,0.0019396070687007637
block,11->13,-0.0026092061667958716,0.0032284626599906807
block,17->19,0.0011953537747108334,0.0032284626599906807
block,29->1,0.0014785613546258597,0.0032284626599906807
block,11->13,-0.0012473770082850333,0.001661712950682305
block,17->19,0.0010424712567519007,0.001661712950682305
block,29->1,0.0003443750985673705,0.001661712950682305
block,11->13,-0.0013517902128337145,0.0021819027180104353
block,17->19,0.0013661479590295483,0.0021819027180104353
block,29->1,0.001032958104371956,0.0021819027180104353
block,11->13,-0.0018903484141387233,0.002221243792822523
block,17->19,0.0008771729888043117,0.002221243792822523
block,29->1,0.0007688136367338394,0.002221243792822523
block,11->13,-0.0017598446199964535,0.002231011256607783
block,17->19,0.0012179273100355464,0.002231011256607783
block,29->1,0.0006300882541753622,0.002231011256607783
block,11->13,-0.0020633678563254654,0.0028545225087875663
block,17->19,0.0013109299284834591,0.0028545225087875663
block,29->1,0.001473863821818036,0.0028545225087875663
block,11->13,-0.0019286684016733557,0.002294858201827507
block,17->19,0.000982308140213356,0.002294858201827507
block,29->1,0.000762681506627963,0.002294858201827507
block,11->13,-0.0007666981619257884,0.002185675507332949
block,17->19,0.001127364940026479,0.002185675507332949
block,29->1,0.0017083324160870605,0.002185675507332949
block,11->13,-0.0028244029975065116,0.0030661200254296157
block,17->19,0.00043668172212335543,0.0030661200254296157
block,29->1,0.0011104723281469553,0.0030661200254296157
block,11->13,-0.002378792858703252,0.002911368465043718
block,17->19,0.001025536612897407,0.002911368465043718
block,29->1,0.001328791003220725,0.002911368465043718
block,11->13,-0.0022580213795384274,0.0027339522718297375
block,17->19,0.0013776125222987046,0.0027339522718297375
block,29->1,0.0006913886118502105,0.0027339522718297375
block,11->13,-0.0018182957890391649,0.0026156467788048024
block,17->19,0.0012354431454592724,0.0026156467788048024
block,29->1,0.0014174232710704587,0.0026156467788048024
block,11->13,-0.0019489831429879562,0.002582316971513261
block,17->19,0.0015450694073337878,0.002582316971513261
block,29->1,0.0006946842277145981,0.002582316971513261
block,11->13,-0.002457775117505681,0.0027242509211350793
block,17->19,0.0011418243842082343,0.0027242509211350793
block,29->1,0.00027770781174239756,0.0027242509211350793
block,11->13,-0.0018845043218099627,0.001996167407756433
block,17->19,0.000504124691194166,0.001996167407756433
block,29->1,0.00042330376397688163,0.001996167407756433
block,11->13,-0.0023082687785675043,0.0028016899945746197
block,17->19,0.0008718477051699314,0.0028016899945746197
block,29->1,0.0013271185518181627,0.0028016899945746197
block,11->13,-0.0015550651786140068,0.002499374160036469
block,17->19,0.0010524424259018145,0.002499374160036469
block,29->1,0.001649547944826732,0.002499374160036469
block,11->13,-0.002598410012655719,0.003241309527833267
block,17->19,0.0006273667074640082,0.003241309527833267
block,29->1,0.001833238630325848,0.003241309527833267
block,11->13,-0.0028784310091884285,0.0034192844862347793
block,17->19,0.0014501257802563977,0.0034192844862347793
block,29->1,0.0011416113807176664,0.0034192844862347793
block,11->13,-0.002620722760406091,0.0029096893407679113
block,17->19,0.0012596125744956665,0.0029096893407679113
block,29->1,0.00010714679202047939,0.0029096893407679113
block,11->13,-0.0024246717528597223,0.0025454680813186558
block,17->19,0.0005194428629300973,0.0025454680813186558
block,29->1,0.0005749380453990011,0.0025454680813186558
block,11->13,-0.0023046304009792656,0.003332959792635688
block,17->19,0.0019280888130327467,0.003332959792635688
block,29->1,0.0014421418873558356,0.003332959792635688
