null_model,sample,rank,singular_value
iid_shuffle,80,7,8.534077442814945e-05
iid_shuffle,80,8,1.2727579787164066e-17
iid_shuffle,81,1,0.010440084410579102
iid_shuffle,81,2,0.00952396118086924
iid_shuffle,81,3,0.008458795521485964
iid_shuffle,81,4,0.0065711623475583495
iid_shuffle,81,5,0.004024543791788953
iid_shuffle,81,6,0.003085019000052696
iid_shuffle,81,7,5.006238727347538e-05
iid_shuffle,81,8,9.134410850754223e-18
iid_shuffle,82,1,0.009399426066927528
iid_shuffle,82,2,0.006829790214358883
iid_shuffle,82,3,0.006098427263781327
iid_shuffle,82,4,0.004329382871210507
iid_shuffle,82,5,0.0032539012509515985
iid_shuffle,82,6,0.0016498884864457922
iid_shuffle,82,7,0.00010987610557819087
iid_shuffle,82,8,2.3756399027700767e-17
iid_shuffle,83,1,0.013300640888350986
iid_shuffle,83,2,0.01055791828720992
iid_shuffle,83,3,0.007649131807113304
iid_shuffle,83,4,0.004964705938553612
iid_shuffle,83,5,0.004451927579015879
iid_shuffle,83,6,0.002279549839957054
iid_shuffle,83,7,0.0007520190921607962
iid_shuffle,83,8,3.883748067966707e-17
iid_shuffle,84,1,0.011259651938455217
iid_shuffle,84,2,0.010155276576934477
iid_shuffle,84,3,0.008089827769053143
iid_shuffle,84,4,0.005416201704391367
iid_shuffle,84,5,0.004386246690639924
iid_shuffle,84,6,0.0018266723914067322
iid_shuffle,84,7,4.256885229419047e-05
iid_shuffle,84,8,1.477928305633823e-17
iid_shuffle,85,1,0.012057317444310895
iid_shuffle,85,2,0.009495971698591368
iid_shuffle,85,3,0.006773038602272232
iid_shuffle,85,4,0.004577287466256859
iid_shuffle,85,5,0.0032637621510077566
iid_shuffle,85,6,0.001299883774380079
iid_shuffle,85,7,0.00011855875620641797
iid_shuffle,85,8,2.4994504774595818e-17
iid_shuffle,86,1,0.011102187543785546
iid_shuffle,86,2,0.009182335464772678
iid_shuffle,86,3,0.007441478642391934
iid_shuffle,86,4,0.004730781386309666
iid_shuffle,86,5,0.0027828704858725126
iid_shuffle,86,6,0.0019394935934747295
iid_shuffle,86,7,5.493339413305294e-05
iid_shuffle,86,8,2.3312846304907793e-17
iid_shuffle,87,1,0.016800518370698993
iid_shuffle,87,2,0.011382948447120863
iid_shuffle,87,3,0.008051745105167749
iid_shuffle,87,4,0.005488412040834931
iid_shuffle,87,5,0.003939237057078294
iid_shuffle,87,6,0.0031502131602940808
iid_shuffle,87,7,0.0008889693339202928
iid_shuffle,87,8,1.48169734336268e-17
iid_shuffle,88,1,0.013253973387180177
iid_shuffle,88,2,0.008370953617603457
iid_shuffle,88,3,0.00644882709734344
iid_shuffle,88,4,0.0054449686869179805
iid_shuffle,88,5,0.0028592844101537652
iid_shuffle,88,6,0.0014367201902709043
iid_shuffle,88,7,0.0006973705776142821
iid_shuffle,88,8,1.1499701133266482e-17
iid_shuffle,89,1,0.01127377462651997
iid_shuffle,89,2,0.008237114620699157
iid_shuffle,89,3,0.007833808876122842
iid_shuffle,89,4,0.004254520533756327
iid_shuffle,89,5,0.002700847878190058
iid_shuffle,89,6,0.0013766123286660201
iid_shuffle,89,7,0.00016145459433892687
iid_shuffle,89,8,1.6647136908310515e-17
iid_shuffle,90,1,0.010156247007592179
iid_shuffle,90,2,0.008134544060611565
iid_shuffle,90,3,0.007400620192712699
iid_shuffle,90,4,0.00628853172372425
iid_shuffle,90,5,0.005205238019358032
iid_shuffle,90,6,0.0017447681989008034
iid_shuffle,90,7,0.0011232723026118336
iid_shuffle,90,8,2.9477913338328043e-17
iid_shuffle,91,1,0.011386090244237895
iid_shuffle,91,2,0.006748836327464153
iid_shuffle,91,3,0.0056765964124386005
iid_shuffle,91,4,0.004765921393339295
iid_shuffle,91,5,0.0043440702789226925
iid_shuffle,91,6,0.0023199043930192133
iid_shuffle,91,7,0.0005053908410281824
iid_shuffle,91,8,1.2408118508575781e-17
iid_shuffle,92,1,0.013549044665916164
iid_shuffle,92,2,0.010519712381335086
iid_shuffle,92,3,0.009222756201870215
iid_shuffle,92,4,0.005470087205133337
iid_shuffle,92,5,0.0038433872974587245
iid_shuffle,92,6,0.0032381611872186297
iid_shuffle,92,7,0.00023849017453935275
iid_shuffle,92,8,1.731562785442124e-17
iid_shuffle,93,1,0.011043005115995142
iid_shuffle,93,2,0.009122596875168358
iid_shuffle,93,3,0.006939022165616961
iid_shuffle,93,4,0.005873128330987991
iid_shuffle,93,5,0.004515472380846025
iid_shuffle,93,6,0.0023975601828661367
iid_shuffle,93,7,0.0014584139886538456
iid_shuffle,93,8,1.2739400086100447e-17
iid_shuffle,94,1,0.011397287981788622
iid_shuffle,94,2,0.008987408118276745
iid_shuffle,94,3,0.007704669078742665
iid_shuffle,94,4,0.0067934726861854896
iid_shuffle,94,5,0.0042383257913614835
iid_shuffle,94,6,0.0019248188825556388
iid_shuffle,94,7,0.0009466081688567063
iid_shuffle,94,8,3.3096659948106128e-18
iid_shuffle,95,1,0.010023198726822603
iid_shuffle,95,2,0.008011902234380029
iid_shuffle,95,3,0.006930359148971042
iid_shuffle,95,4,0.004505515846794042
iid_shuffle,95,5,0.0034379502018428622
iid_shuffle,95,6,0.002400039016598152
iid_shuffle,95,7,0.0005316752375658752
iid_shuffle,95,8,1.1700627979063377e-17
iid_shuffle,96,1,0.012474534290052729
iid_shuffle,96,2,0.008430762833732409
iid_shuffle,96,3,0.006250858686086416
iid_shuffle,96,4,0.004050060071677149
iid_shuffle,96,5,0.0019765471580869523
iid_shuffle,96,6,0.0014788638512198556
iid_shuffle,96,7,0.0003617237322790762
iid_shuffle,96,8,2.110002412841097e-17
iid_shuffle,97,1,0.011100177452884
iid_shuffle,97,2,0.010068999182227827
iid_shuffle,97,3,0.006387322991880923
iid_shuffle,97,4,0.00398851636029485
iid_shuffle,97,5,0.0024428157476778446
iid_shuffle,97,6,0.00128131286010863
iid_shuffle,97,7,0.00044080607486859556
iid_shuffle,97,8,5.110989390785883e-19
iid_shuffle,98,1,0.00950583482008918
iid_shuffle,98,2,0.007995354249972931
iid_shuffle,98,3,0.006799085678252112
iid_shuffle,98,4,0.006419496361376116
iid_shuffle,98,5,0.004147672941939631
iid_shuffle,98,6,0.0013266215825146052
iid_shuffle,98,7,0.0010101911203640244
iid_shuffle,98,8,1.0371389547575244e-17
iid_shuffle,99,1,0.011478109838818916
iid_shuffle,99,2,0.009638953794027913
iid_shuffle,99,3,0.006707548905055903
iid_shuffle,99,4,0.005906798165808005
iid_shuffle,99,5,0.004169612481451096
iid_shuffle,99,6,0.0029253756693778973
iid_shuffle,99,7,0.0001106472885419364
iid_shuffle,99,8,2.6924542987142926e-18
iid_shuffle,100,1,0.014168567113194917
iid_shuffle,100,2,0.007921323229003342
iid_shuffle,100,3,0.005532780372197029
iid_shuffle,100,4,0.004681174850663973
iid_shuffle,100,5,0.0035906947251538213
iid_shuffle,100,6,0.0028232801856681667
iid_shuffle,100,7,0.0007636165130173585
iid_shuffle,100,8,4.634503048451149e-18
iid_shuffle,101,1,0.009217969495568605
iid_shuffle,101,2,0.007732219169093938
iid_shuffle,101,3,0.006468089824229217
iid_shuffle,101,4,0.0036600026027521376
iid_shuffle,101,5,0.003347843111554287
iid_shuffle,101,6,0.0019786777195243996
iid_shuffle,101,7,0.0014403581654889091
iid_shuffle,101,8,1.272135906413079e-17
iid_shuffle,102,1,0.013032203749233601
iid_shuffle,102,2,0.008479536730227989
iid_shuffle,102,3,0.006598073237580868
iid_shuffle,102,4,0.005203445427187311
iid_shuffle,102,5,0.003971023082037212
iid_shuffle,102,6,0.003109734021665083
iid_shuffle,102,7,0.00011332618717266626
iid_shuffle,102,8,8.648574680875664e-18
iid_shuffle,103,1,0.011492518580462687
iid_shuffle,103,2,0.007894051796172533
iid_shuffle,103,3,0.00708054131244835
iid_shuffle,103,4,0.0067575151340395125
iid_shuffle,103,5,0.0027722216032633543
iid_shuffle,103,6,0.0020874214168228175
iid_shuffle,103,7,0.0002637543582353254
iid_shuffle,103,8,1.601732823876761e-17
iid_shuffle,104,1,0.010167450574739468
iid_shuffle,104,2,0.00719016060029697
iid_shuffle,104,3,0.007043950702974347
iid_shuffle,104,4,0.004276818882192576
iid_shuffle,104,5,0.003726802713368905
iid_shuffle,104,6,0.0017817107612143493
iid_shuffle,104,7,0.0005006051843134371
iid_shuffle,104,8,4.849494462834797e-18
iid_shuffle,105,1,0.012127980028227101
iid_shuffle,105,2,0.007805039570786663
iid_shuffle,105,3,0.006373087580490181
iid_shuffle,105,4,0.003964713607744653
iid_shuffle,105,5,0.0038473286984621997
iid_shuffle,105,6,0.002164751387811256
iid_shuffle,105,7,0.001588278788971218
iid_shuffle,105,8,1.8824099937443353e-17
iid_shuffle,106,1,0.012115970283462556
iid_shuffle,106,2,0.008786519446556777
iid_shuffle,106,3,0.008454997666825918
iid_shuffle,106,4,0.004685135630496361
iid_shuffle,106,5,0.004385649883271564
iid_shuffle,106,6,0.0012769559798795171
iid_shuffle,106,7,0.0007389825137897293
iid_shuffle,106,8,1.3951301589128548e-18
iid_shuffle,107,1,0.010773009651668615
iid_shuffle,107,2,0.008413331830471153
iid_shuffle,107,3,0.00711537203316753
iid_shuffle,107,4,0.0046913549488806555
iid_shuffle,107,5,0.004261948695333989
iid_shuffle,107,6,0.0036736584033686516
iid_shuffle,107,7,0.0012250543924659132
iid_shuffle,107,8,3.8860529421287734e-17
iid_shuffle,108,1,0.01421440367626016
iid_shuffle,108,2,0.00951831183777489
iid_shuffle,108,3,0.00784152675182838
iid_shuffle,108,4,0.006679072006923181
iid_shuffle,108,5,0.00397758381516366
iid_shuffle,108,6,0.0037154570609787565
iid_shuffle,108,7,0.001219676187896667
iid_shuffle,108,8,1.2367200717116514e-17
iid_shuffle,109,1,0.00932543147710677
iid_shuffle,109,2,0.007287709167833176
iid_shuffle,109,3,0.006343490813507582
iid_shuffle,109,4,0.005178363670552369
iid_shuffle,109,5,0.004273581181218392
iid_shuffle,109,6,0.0031882012767292245
iid_shuffle,109,7,0.0019004160627796517
iid_shuffle,109,8,3.956013055279398e-17
iid_shuffle,110,1,0.014131574059145849
iid_shuffle,110,2,0.007819848693428891
iid_shuffle,110,3,0.006937030657576197
iid_shuffle,110,4,0.004326400683601017
iid_shuffle,110,5,0.003044272534901021
iid_shuffle,110,6,0.001537577571050664
iid_shuffle,110,7,3.9690695407884666e-05
iid_shuffle,110,8,1.2959954751987381e-17
iid_shuffle,111,1,0.010922524282674635
iid_shuffle,111,2,0.010007398724806289
iid_shuffle,111,3,0.007606295105230037
iid_shuffle,111,4,0.0070925391488237954
iid_shuffle,111,5,0.003938397302439006
iid_shuffle,111,6,0.001985501030216538
iid_shuffle,111,7,0.0011039364193490414
iid_shuffle,111,8,1.4922463339174652e-17
iid_shuffle,112,1,0.011255775931998377
iid_shuffle,112,2,0.010080196525993068
iid_shuffle,112,3,0.008857966584232295
iid_shuffle,112,4,0.0050619073425959395
iid_shuffle,112,5,0.0036975794657318727
iid_shuffle,112,6,0.0031124408759717675
iid_shuffle,112,7,0.0013905682077332304
iid_shuffle,112,8,1.1067168734818526e-17
iid_shuffle,113,1,0.013817824517047396
iid_shuffle,113,2,0.01049776188289144
iid_shuffle,113,3,0.008659269118158607
iid_shuffle,113,4,0.006506652883316424
iid_shuffle,113,5,0.0056110270827574036
iid_shuffle,113,6,0.002829300808006999
iid_shuffle,113,7,0.002061696041902046
iid_shuffle,113,8,2.7895010636406226e-17
iid_shuffle,114,1,0.011973167582195942
iid_shuffle,114,2,0.010045887420310621
iid_shuffle,114,3,0.006879339230540243
iid_shuffle,114,4,0.0062199294634921135
iid_shuffle,114,5,0.0034514391422827604
iid_shuffle,114,6,0.002249258638591935
iid_shuffle,114,7,0.00018208243269751513
iid_shuffle,114,8,1.2026867116847531e-17
iid_shuffle,115,1,0.013991512526554308
iid_shuffle,115,2,0.008216640245601278
iid_shuffle,115,3,0.0069341146355512565
iid_shuffle,115,4,0.005283046660142918
iid_shuffle,115,5,0.004256145387895238
iid_shuffle,115,6,0.0022762557642951754
iid_shuffle,115,7,0.0008481338746679787
iid_shuffle,115,8,2.4391580059487794e-17
iid_shuffle,116,1,0.014978978198910345
iid_shuffle,116,2,0.010215352108948427
iid_shuffle,116,3,0.009315378873901888
iid_shuffle,116,4,0.005630272359699054
iid_shuffle,116,5,0.003208893566097208
iid_shuffle,116,6,0.0019352472383690738
iid_shuffle,116,7,0.00012068115740760708
iid_shuffle,116,8,2.514870352097314e-17
iid_shuffle,117,1,0.010112435310727712
iid_shuffle,117,2,0.007944163790335834
iid_shuffle,117,3,0.00710996496749697
iid_shuffle,117,4,0.0057185937673957495
iid_shuffle,117,5,0.0032910506020650417
iid_shuffle,117,6,0.002481509687623829
iid_shuffle,117,7,0.00033954051205003317
iid_shuffle,117,8,1.975445302613312e-18
iid_shuffle,118,1,0.009951340025706036
iid_shuffle,118,2,0.008365945854690644
iid_shuffle,118,3,0.006743070842871768
iid_shuffle,118,4,0.00517836743309093
iid_shuffle,118,5,0.004244681088634123
iid_shuffle,118,6,0.00037593235085370773
iid_shuffle,118,7,9.070152109012154e-05
iid_shuffle,118,8,4.023539950485304e-17
iid_shuffle,119,1,0.012417143291721455
iid_shuffle,119,2,0.00948638156770029
iid_shuffle,119,3,0.007306598924593114
iid_shuffle,119,4,0.005385915749156742
iid_shuffle,119,5,0.003180798072590619
iid_shuffle,119,6,0.0027602217694682575
iid_shuffle,119,7,0.0012969697410146832
iid_shuffle,119,8,4.8091045142913595e-18
iid_shuffle,120,1,0.010146615533533004
iid_shuffle,120,2,0.009750881050804964
iid_shuffle,120,3,0.007701682873746444
iid_shuffle,120,4,0.006467049795938247
iid_shuffle,120,5,0.00530499795368087
iid_shuffle,120,6,0.003569844545300474
iid_shuffle,120,7,0.0016253761076145384
iid_shuffle,120,8,6.434401302799776e-18
iid_shuffle,121,1,0.011293060362337074
iid_shuffle,121,2,0.009631474429200513
iid_shuffle,121,3,0.0073400967902325495
iid_shuffle,121,4,0.00431365575335217
iid_shuffle,121,5,0.003974906416095163
iid_shuffle,121,6,0.003135745070803358
iid_shuffle,121,7,0.0026085436991288447
iid_shuffle,121,8,1.4617647203595196e-17
iid_shuffle,122,1,0.012962489467109099
iid_shuffle,122,2,0.01147129968237861
iid_shuffle,122,3,0.010553395461834604
iid_shuffle,122,4,0.00785806883142558
iid_shuffle,122,5,0.005284791965629687
iid_shuffle,122,6,0.0037538252956502384
iid_shuffle,122,7,0.0006947233375442679
iid_shuffle,122,8,8.255242312761507e-18
iid_shuffle,123,1,0.010968469949505484
iid_shuffle,123,2,0.009418338365890224
iid_shuffle,123,3,0.006968253529634824
iid_shuffle,123,4,0.004581823236034508
iid_shuffle,123,5,0.0036523486059502346
iid_shuffle,123,6,0.002325207943471636
iid_shuffle,123,7,0.001090529843082938
iid_shuffle,123,8,7.402417055945269e-18
iid_shuffle,124,1,0.007863762213023085
iid_shuffle,124,2,0.007459245277457084
iid_shuffle,124,3,0.005060840959518951
iid_shuffle,124,4,0.004551124265591652
iid_shuffle,124,5,0.003822090007379576
iid_shuffle,124,6,0.002511878322779171
iid_shuffle,124,7,0.0008266282129414047
iid_shuffle,124,8,2.3931723227172043e-17
iid_shuffle,125,1,0.010936386418289187
iid_shuffle,125,2,0.009922203059120987
iid_shuffle,125,3,0.008548567508856885
iid_shuffle,125,4,0.0058513652868257375
iid_shuffle,125,5,0.0035333504064841707
iid_shuffle,125,6,0.0011687590166854942
iid_shuffle,125,7,0.0005666793153966671
iid_shuffle,125,8,1.901640601947976e-17
iid_shuffle,126,1,0.011682857771162488
iid_shuffle,126,2,0.009591947379728889
iid_shuffle,126,3,0.008383673817317746
iid_shuffle,126,4,0.007213207376812543
iid_shuffle,126,5,0.0024414849978134697
iid_shuffle,126,6,0.0018803854361144326
iid_shuffle,126,7,0.0009200544916656124
iid_shuffle,126,8,2.1884596835080833e-17
iid_shuffle,127,1,0.013395752632640904
iid_shuffle,127,2,0.008465270971182319
iid_shuffle,127,3,0.007782468954977881
iid_shuffle,127,4,0.0062442073370586595
iid_shuffle,127,5,0.004041083614417059
iid_shuffle,127,6,0.0011390256166020334
iid_shuffle,127,7,0.00043937662548148003
iid_shuffle,127,8,1.0277981265519967e-17
iid_shuffle,128,1,0.012089109793332858
iid_shuffle,128,2,0.009946840351094652
iid_shuffle,128,3,0.00694302452179177
iid_shuffle,128,4,0.00477021715777613
iid_shuffle,128,5,0.004303535054759482
iid_shuffle,128,6,0.0016129179107013036
iid_shuffle,128,7,0.0009420412076088819
iid_shuffle,128,8,2.8057671395283915e-17
iid_shuffle,129,1,0.010455556202381621
iid_shuffle,129,2,0.009375663710538416
iid_shuffle,129,3,0.007626998309491991
iid_shuffle,129,4,0.0062559256874126015
iid_shuffle,129,5,0.0031168781007783956
iid_shuffle,129,6,0.001368462472012816
iid_shuffle,129,7,0.0007398516604872239
iid_shuffle,129,8,1.0953653119541466e-17
iid_shuffle,130,1,0.010984610281496249
iid_shuffle,130,2,0.008026756312555937
iid_shuffle,130,3,0.007222963806180329
iid_shuffle,130,4,0.004542604873170688
iid_shuffle,130,5,0.0036399050000642703
iid_shuffle,130,6,0.002056924520890845
iid_shuffle,130,7,0.0008643705205067851
iid_shuffle,130,8,1.311821102451589e-19
iid_shuffle,131,1,0.012385453848751024
iid_shuffle,131,2,0.009239095065377633
iid_shuffle,131,3,0.006749331695556578
iid_shuffle,131,4,0.0060012025884651115
iid_shuffle,131,5,0.003701954492495017
iid_shuffle,131,6,0.0006827205406391018
iid_shuffle,131,7,0.0003964577189491123
iid_shuffle,131,8,1.1894557934450221e-17
iid_shuffle,132,1,0.009656467034676352
iid_shuffle,132,2,0.008118823436973642
iid_shuffle,132,3,0.005575610383973295
iid_shuffle,132,4,0.003131492855574493
iid_shuffle,132,5,0.0024443858998218653
iid_shuffle,132,6,0.0017964445860274053
iid_shuffle,132,7,0.0005904994258643813
iid_shuffle,132,8,2.3520403580128935e-17
iid_shuffle,133,1,0.012212501972124232
iid_shuffle,133,2,0.00913789185160137
iid_shuffle,133,3,0.007740404147369805
iid_shuffle,133,4,0.006508899220679415
iid_shuffle,133,5,0.003913438663265339
iid_shuffle,133,6,0.0014861728820457375
iid_shuffle,133,7,0.0007259378251193729
iid_shuffle,133,8,2.5572188525659806e-17
iid_shuffle,134,1,0.00888192998677968
iid_shuffle,134,2,0.007698510023579535
iid_shuffle,134,3,0.006099567619465351
iid_shuffle,134,4,0.004212358350100212
iid_shuffle,134,5,0.0037093898635354385
iid_shuffle,134,6,0.0030975484288451828
iid_shuffle,134,7,0.0009301532673133785
iid_shuffle,134,8,1.8376283981640025e-17
iid_shuffle,135,1,0.01292295863407558
iid_shuffle,135,2,0.010884794365102536
iid_shuffle,135,3,0.008694633332926109
iid_shuffle,135,4,0.006049059994915957
iid_shuffle,135,5,0.003499396724589845
iid_shuffle,135,6,0.0022898754924077936
iid_shuffle,135,7,0.00044400432589581794
iid_shuffle,135,8,2.0747591538967956e-17
iid_shuffle,136,1,0.009728747124795057
iid_shuffle,136,2,0.008046232635323294
iid_shuffle,136,3,0.006957712550980794
iid_shuffle,136,4,0.005428898768572108
iid_shuffle,136,5,0.0032313527568194173
iid_shuffle,136,6,0.0017688526846479037
iid_shuffle,136,7,5.532068506871682e-05
iid_shuffle,136,8,2.0052680897884834e-17
iid_shuffle,137,1,0.013657077559398422
iid_shuffle,137,2,0.011022357007655694
iid_shuffle,137,3,0.009006103304156033
iid_shuffle,137,4,0.007844301036292448
iid_shuffle,137,5,0.006000672719090167
iid_shuffle,137,6,0.003870447573638332
iid_shuffle,137,7,0.0034217975447121
iid_shuffle,137,8,1.3983905822611454e-17
iid_shuffle,138,1,0.01455048867576235
iid_shuffle,138,2,0.011821898818170145
iid_shuffle,138,3,0.008671984833378398
iid_shuffle,138,4,0.008187207975323125
iid_shuffle,138,5,0.004708787984299984
iid_shuffle,138,6,0.0029590187637427243
iid_shuffle,138,7,0.00107849098427771
iid_shuffle,138,8,9.598193552686625e-18
iid_shuffle,139,1,0.012670304957986683
iid_shuffle,139,2,0.008985754525767645
iid_shuffle,139,3,0.006912756596961017
iid_shuffle,139,4,0.005273278699434556
iid_shuffle,139,5,0.0032263074507471383
iid_shuffle,139,6,0.0030235044290315683
iid_shuffle,139,7,0.0007922735916184504
iid_shuffle,139,8,1.2697873252905919e-17
iid_shuffle,140,1,0.01102103677929591
iid_shuffle,140,2,0.008175729369070494
iid_shuffle,140,3,0.007742015391342149
iid_shuffle,140,4,0.006401648029219974
iid_shuffle,140,5,0.005020371321088343
iid_shuffle,140,6,0.0019267122005045948
iid_shuffle,140,7,0.00013218747128390153
iid_shuffle,140,8,2.7302855101160967e-17
iid_shuffle,141,1,0.009286756908543694
iid_shuffle,141,2,0.008251837105334772
iid_shuffle,141,3,0.0066896201578815545
iid_shuffle,141,4,0.003181140897977769
iid_shuffle,141,5,0.0026972382793549895
iid_shuffle,141,6,0.0009377805266194601
iid_shuffle,141,7,1.9929209705935256e-05
iid_shuffle,141,8,2.327921683909725e-17
iid_shuffle,142,1,0.01222884308217633
iid_shuffle,142,2,0.00807861295396766
iid_shuffle,142,3,0.007440592822478506
iid_shuffle,142,4,0.0056762075689094854
iid_shuffle,142,5,0.003111139702675812
iid_shuffle,142,6,0.0014537386811531762
iid_shuffle,142,7,0.0006821477676939232
iid_shuffle,142,8,4.2402481742146035e-18
iid_shuffle,143,1,0.011123182895613828
iid_shuffle,143,2,0.010018558881504009
iid_shuffle,143,3,0.005974047961542531
iid_shuffle,143,4,0.005236433127770187
iid_shuffle,143,5,0.003848775647646283
iid_shuffle,143,6,0.0014146378470810384
iid_shuffle,143,7,0.00011373268504754339
iid_shuffle,143,8,3.1054491827117874e-17
iid_shuffle,144,1,0.012469399321167494
iid_shuffle,144,2,0.009772071588606665
iid_shuffle,144,3,0.009231560971691246
iid_shuffle,144,4,0.00597404806072875
iid_shuffle,144,5,0.004052065475792586
iid_shuffle,144,6,0.0012716700708161706
iid_shuffle,144,7,0.0002169456280731747
iid_shuffle,144,8,5.240820111461845e-17
iid_shuffle,145,1,0.011563939387629282
iid_shuffle,145,2,0.007809369386972702
iid_shuffle,145,3,0.0050157474478598
iid_shuffle,145,4,0.0043512111305057935
iid_shuffle,145,5,0.003390136511237023
iid_shuffle,145,6,0.0017630333804648467
iid_shuffle,145,7,1.3853271306233346e-05
iid_shuffle,145,8,1.5373972446604782e-18
iid_shuffle,146,1,0.011479247697306736
iid_shuffle,146,2,0.009194155478594092
iid_shuffle,146,3,0.007932632116093958
iid_shuffle,146,4,0.006009337362778974
iid_shuffle,146,5,0.005024823991068145
iid_shuffle,146,6,0.002610983113824462
iid_shuffle,146,7,0.0005956816620477154
iid_shuffle,146,8,1.3947143406520357e-17
iid_shuffle,147,1,0.011459662679514919
iid_shuffle,147,2,0.008795367522454137
iid_shuffle,147,3,0.007331478704125705
iid_shuffle,147,4,0.004023088725521673
iid_shuffle,147,5,0.003427120852761791
iid_shuffle,147,6,0.0017958379620248268
iid_shuffle,147,7,9.682503255780116e-05
iid_shuffle,147,8,4.3270361201862934e-18
iid_shuffle,148,1,0.012035912978822994
iid_shuffle,148,2,0.007749050477285393
iid_shuffle,148,3,0.006847702219602915
iid_shuffle,148,4,0.00442659187183472
iid_shuffle,148,5,0.0032575013005495825
iid_shuffle,148,6,0.002250392827264791
iid_shuffle,148,7,0.00011761252664449366
iid_shuffle,148,8,7.904607496170104e-18
iid_shuffle,149,1,0.011765785465794314
iid_shuffle,149,2,0.00953296580557011
iid_shuffle,149,3,0.007207112393132459
iid_shuffle,149,4,0.006497238147080365
iid_shuffle,149,5,0.0048721163901091985
iid_shuffle,149,6,0.0015460632812433922
iid_shuffle,149,7,0.0013778556791086461
iid_shuffle,149,8,1.4659904615254343e-17
markov_synthetic,0,1,0.01445973025214141
markov_synthetic,0,2,0.008220071328360121
markov_synthetic,0,3,0.006773899806704108
markov_synthetic,0,4,0.005660891820332409
markov_synthetic,0,5,0.004674044667156366
markov_synthetic,0,6,0.0030692937384160187
markov_synthetic,0,7,0.0018698853515658111
markov_synthetic,0,8,2.058488818269425e-18
markov_synthetic,1,1,0.011024894774486831
markov_synthetic,1,2,0.009229585613264498
markov_synthetic,1,3,0.005378154498189717
markov_synthetic,1,4,0.00490191736669496
markov_synthetic,1,5,0.002247382904909121
markov_synthetic,1,6,0.001773560877224631
markov_synthetic,1,7,0.0010036961620830851
markov_synthetic,1,8,7.18191289027838e-18
markov_synthetic,2,1,0.012835415311702809
markov_synthetic,2,2,0.009384319956789141
markov_synthetic,2,3,0.0073422665167195
markov_synthetic,2,4,0.005938832608722967
markov_synthetic,2,5,0.004413031204115874
markov_synthetic,2,6,0.0015976188526981743
markov_synthetic,2,7,0.0009909829992037506
markov_synthetic,2,8,1.2317271711365463e-17
markov_synthetic,3,1,0.010642996678160835
markov_synthetic,3,2,0.0067821196835562364
markov_synthetic,3,3,0.006368536082613035
markov_synthetic,3,4,0.004683723773004384
markov_synthetic,3,5,0.003350949969008101
markov_synthetic,3,6,0.002287278492920251
markov_synthetic,3,7,0.0006907386810475085
markov_synthetic,3,8,3.9264637297425357e-17
markov_synthetic,4,1,0.01069526768693308
markov_synthetic,4,2,0.007686125814498522
markov_synthetic,4,3,0.005105239071328663
markov_synthetic,4,4,0.004295545454177788
markov_synthetic,4,5,0.003782673936533819
markov_synthetic,4,6,0.002310557510310714
markov_synthetic,4,7,0.0004714933094833261
markov_synthetic,4,8,3.437351969524772e-17
markov_synthetic,5,1,0.010601160063323607
markov_synthetic,5,2,0.008466365315786699
markov_synthetic,5,3,0.007801133718997427
markov_synthetic,5,4,0.005760552752888651
markov_synthetic,5,5,0.0034336242603414217
markov_synthetic,5,6,0.0023106146023109007
markov_synthetic,5,7,3.379349141244022e-05
markov_synthetic,5,8,2.852577964729191e-18
markov_synthetic,6,1,0.01108423521760248
markov_synthetic,6,2,0.009634911962878743
markov_synthetic,6,3,0.00613988829692586
markov_synthetic,6,4,0.005345856415020475
markov_synthetic,6,5,0.004451096406160208
markov_synthetic,6,6,0.001966751098666239
markov_synthetic,6,7,0.00042084405736850976
markov_synthetic,6,8,6.005455255977319e-18
markov_synthetic,7,1,0.013513172500171942
markov_synthetic,7,2,0.009374433091543613
markov_synthetic,7,3,0.004694449859736468
markov_synthetic,7,4,0.0035706777263699997
markov_synthetic,7,5,0.002851850232103056
markov_synthetic,7,6,0.001149060415164405
markov_synthetic,7,7,0.0005052065791939893
markov_synthetic,7,8,5.799540575572258e-18
markov_synthetic,8,1,0.00899157466595447
markov_synthetic,8,2,0.007725928381471836
markov_synthetic,8,3,0.006351768154043624
markov_synthetic,8,4,0.0044761394828398875
markov_synthetic,8,5,0.003372860438370212
markov_synthetic,8,6,0.0013308724436488807
markov_synthetic,8,7,0.00027872489962504134
markov_synthetic,8,8,5.1135900749935455e-18
markov_synthetic,9,1,0.014747571007670914
markov_synthetic,9,2,0.009130802733098412
markov_synthetic,9,3,0.007076919269028455
markov_synthetic,9,4,0.004772614916143703
markov_synthetic,9,5,0.004509581984987015
markov_synthetic,9,6,0.0025455494690739613
markov_synthetic,9,7,0.0017215737740703034
markov_synthetic,9,8,1.660234461800267e-17
markov_synthetic,10,1,0.012628075448062943
markov_synthetic,10,2,0.007899905028546596
markov_synthetic,10,3,0.0067894245375332936
markov_synthetic,10,4,0.006073541851328803
markov_synthetic,10,5,0.0037476980185470092
markov_synthetic,10,6,0.003455314896500967
markov_synthetic,10,7,0.0021926435859246224
markov_synthetic,10,8,9.481582091838482e-18
markov_synthetic,11,1,0.010058071881907299
markov_synthetic,11,2,0.008631185265873434
markov_synthetic,11,3,0.008162138645317021
markov_synthetic,11,4,0.005368223064180227
